index,category,filename,start_second,end_second,,duration,,,glass,gun,scream
22,3, gunshots/0058.wav,134.236656,134.596625,,0.359969,,,,,
24,3, gunshots/0007.wav,145.528125,146.365094,,0.836969,,,,,
30,3, gunshots/0003.wav,178.1915,178.941469,,0.749969,,,,,
4,3, gunshots/0106.wav,20.989125,21.371094,,0.381969,,,,,
9,3, gunshots/0026.wav,51.120719,51.856687,,0.735968,,,,,
10,3, gunshots/0150.wav,57.152625,57.580594,,0.427969,,,,,
14,3, gunshots/0086.wav,77.085656,77.600625,,0.514969,,,,,
16,3, gunshots/0011.wav,88.191094,88.674063,,0.482969,,,,,
20,3, gunshots/0058.wav,114.065781,114.42575,,0.359969,,,,,
22,3, gunshots/0007.wav,127.305,128.141969,,0.836969,,,,,
23,3, gunshots/0072.wav,131.584594,132.060563,,0.475969,,,,,
2,3, gunshots/0062.wav,9.560719,10.007656,,0.446937,,,,,
4,3, gunshots/0006.wav,20.834156,21.647125,,0.812969,,,,,
6,3, gunshots/0116.wav,31.590969,31.950937,,0.359968,,,,,
9,3, gunshots/0098.wav,47.799906,48.229875,,0.429969,,,,,
16,3, gunshots/0083.wav,85.10075,85.525719,,0.424969,,,,,
18,3, gunshots/0111.wav,94.280094,94.707063,,0.426969,,,,,
19,3, gunshots/0003.wav,98.875469,99.625438,,0.749969,,,,,
26,3, gunshots/0104.wav,133.191625,133.574594,,0.382969,,,,,
28,3, gunshots/0125.wav,148.507875,148.844844,,0.336969,,,,,
29,3, gunshots/0116.wav,152.947906,153.307875,,0.359969,,,,,
1,3, gunshots/0009.wav,3.445344,4.005312,,0.559968,,,,,
2,3, gunshots/0111.wav,7.575469,8.002437,,0.426968,,,,,
7,3, gunshots/0057.wav,37.622062,38.603031,,0.980969,,,,,
8,3, gunshots/0044.wav,43.657875,43.960844,,0.302969,,,,,
11,3, gunshots/0100.wav,60.309219,60.624187,,0.314968,,,,,
12,3, gunshots/0104.wav,64.774094,65.157062,,0.382968,,,,,
15,3, gunshots/0121.wav,79.867312,80.182281,,0.314969,,,,,
19,3, gunshots/0040.wav,103.331063,103.619031,,0.287968,,,,,
22,3, gunshots/0014.wav,119.14425,119.656219,,0.511969,,,,,
23,3, gunshots/0061.wav,123.290375,123.752344,,0.461969,,,,,
26,3, gunshots/0106.wav,139.074125,139.456094,,0.381969,,,,,
30,3, gunshots/0007.wav,160.39025,161.227219,,0.836969,,,,,
33,3, gunshots/0046.wav,177.18525,177.589219,,0.403969,,,,,
4,3, gunshots/0074.wav,22.598,22.900969,,0.302969,,,,,
6,3, gunshots/0081.wav,31.337469,31.910438,,0.572969,,,,,
9,3, gunshots/0076.wav,46.445781,46.71975,,0.273969,,,,,
11,3, gunshots/0151.wav,60.154844,60.603812,,0.448968,,,,,
12,3, gunshots/0135.wav,65.984219,66.321187,,0.336968,,,,,
15,3, gunshots/0076.wav,81.681594,81.955562,,0.273968,,,,,
16,3, gunshots/0045.wav,85.371531,85.6885,,0.316969,,,,,
17,3, gunshots/0128.wav,89.064656,89.405625,,0.340969,,,,,
23,3, gunshots/0124.wav,122.09575,122.388719,,0.292969,,,,,
28,3, gunshots/0015.wav,150.925563,151.344531,,0.418968,,,,,
32,3, gunshots/0109.wav,173.091813,173.564781,,0.472968,,,,,
33,3, gunshots/0061.wav,178.414938,178.876906,,0.461968,,,,,
6,3, gunshots/0068.wav,32.484281,32.97425,,0.489969,,,,,
7,3, gunshots/0128.wav,38.504312,38.845281,,0.340969,,,,,
9,3, gunshots/0045.wav,51.125188,51.442156,,0.316968,,,,,
10,3, gunshots/0002.wav,56.803,57.269969,,0.466969,,,,,
12,3, gunshots/0128.wav,67.478406,67.819375,,0.340969,,,,,
13,3, gunshots/0158.wav,71.307531,71.7525,,0.444969,,,,,
14,3, gunshots/0099.wav,77.346781,77.79575,,0.448969,,,,,
23,3, gunshots/0086.wav,126.503406,127.018375,,0.514969,,,,,
29,3, gunshots/0100.wav,157.793219,158.108188,,0.314969,,,,,
31,3, gunshots/0139.wav,167.889,168.203969,,0.314969,,,,,
32,3, gunshots/0045.wav,172.063594,172.380562,,0.316968,,,,,
33,3, gunshots/0081.wav,177.082406,177.655375,,0.572969,,,,,
2,3, gunshots/0125.wav,8.231781,8.56875,,0.336969,,,,,
9,3, gunshots/0027.wav,49.387906,49.748875,,0.360969,,,,,
14,3, gunshots/0020.wav,76.829469,77.489437,,0.659968,,,,,
16,3, gunshots/0055.wav,88.365688,88.754656,,0.388968,,,,,
17,3, gunshots/0030.wav,93.701188,94.039156,,0.337968,,,,,
20,3, gunshots/0121.wav,107.365781,107.68075,,0.314969,,,,,
26,3, gunshots/0016.wav,145.562281,146.01225,,0.449969,,,,,
29,3, gunshots/0004.wav,160.005906,160.620875,,0.614969,,,,,
4,3, gunshots/0023.wav,23.727969,24.497937,,0.769968,,,,,
6,3, gunshots/0013.wav,33.34975,33.925719,,0.575969,,,,,
9,3, gunshots/0130.wav,51.3345,51.694469,,0.359969,,,,,
10,3, gunshots/0026.wav,56.0095,56.745469,,0.735969,,,,,
12,3, gunshots/0020.wav,67.436656,68.096625,,0.659969,,,,,
18,3, gunshots/0048.wav,103.17575,103.550719,,0.374969,,,,,
23,3, gunshots/0045.wav,129.560125,129.877094,,0.316969,,,,,
7,3, gunshots/0087.wav,41.759625,42.119594,,0.359969,,,,,
17,3, gunshots/0104.wav,98.740375,99.123344,,0.382969,,,,,
18,3, gunshots/0084.wav,104.257656,104.617625,,0.359969,,,,,
22,3, gunshots/0031.wav,129.849531,130.3775,,0.527969,,,,,
30,3, gunshots/0051.wav,178.0465,178.435469,,0.388969,,,,,
7,3, gunshots/0027.wav,38.259219,38.620188,,0.360969,,,,,
12,3, gunshots/0128.wav,65.240844,65.581812,,0.340968,,,,,
14,3, gunshots/0041.wav,75.42775,75.773719,,0.345969,,,,,
18,3, gunshots/0066.wav,95.487625,95.868594,,0.380969,,,,,
20,3, gunshots/0042.wav,105.776031,106.065,,0.288969,,,,,
23,3, gunshots/0088.wav,126.072406,126.412375,,0.339969,,,,,
24,3, gunshots/0011.wav,130.509719,130.992687,,0.482968,,,,,
25,3, gunshots/0004.wav,135.932406,136.547375,,0.614969,,,,,
7,3, gunshots/0089.wav,37.855625,38.235594,,0.379969,,,,,
8,3, gunshots/0122.wav,42.761969,43.098937,,0.336968,,,,,
10,3, gunshots/0070.wav,53.954344,54.373312,,0.418968,,,,,
13,3, gunshots/0116.wav,71.51525,71.875219,,0.359969,,,,,
17,3, gunshots/0055.wav,95.014031,95.403,,0.388969,,,,,
22,3, gunshots/0106.wav,123.49075,123.872719,,0.381969,,,,,
23,3, gunshots/0023.wav,127.694312,128.464281,,0.769969,,,,,
29,3, gunshots/0046.wav,164.98525,165.389219,,0.403969,,,,,
30,3, gunshots/0147.wav,168.974625,169.356594,,0.381969,,,,,
3,3, gunshots/0008.wav,14.734844,15.529813,,0.794969,,,,,
15,3, gunshots/0123.wav,86.179,86.493969,,0.314969,,,,,
17,3, gunshots/0004.wav,98.320219,98.935187,,0.614968,,,,,
19,3, gunshots/0021.wav,110.982187,111.637156,,0.654969,,,,,
22,3, gunshots/0056.wav,126.669875,126.958844,,0.288969,,,,,
23,3, gunshots/0152.wav,132.2645,132.714469,,0.449969,,,,,
24,3, gunshots/0047.wav,138.063312,138.452281,,0.388969,,,,,
25,3, gunshots/0025.wav,142.368344,143.150313,,0.781969,,,,,
26,3, gunshots/0110.wav,146.452438,146.789406,,0.336968,,,,,
29,3, gunshots/0141.wav,162.556375,162.916344,,0.359969,,,,,
30,3, gunshots/0075.wav,167.420906,167.708875,,0.287969,,,,,
31,3, gunshots/0076.wav,172.391063,172.665031,,0.273968,,,,,
2,3, gunshots/0106.wav,9.584375,9.966344,,0.381969,,,,,
6,3, gunshots/0023.wav,36.959781,37.72975,,0.769969,,,,,
9,3, gunshots/0141.wav,53.132469,53.492438,,0.359969,,,,,
14,3, gunshots/0110.wav,82.186906,82.523875,,0.336969,,,,,
15,3, gunshots/0013.wav,86.41175,86.987719,,0.575969,,,,,
19,3, gunshots/0123.wav,110.645719,110.960688,,0.314969,,,,,
22,3, gunshots/0111.wav,126.641094,127.068062,,0.426968,,,,,
23,3, gunshots/0061.wav,130.894563,131.356531,,0.461968,,,,,
24,3, gunshots/0070.wav,135.312312,135.731281,,0.418969,,,,,
27,3, gunshots/0103.wav,151.998219,152.357188,,0.358969,,,,,
32,3, gunshots/0109.wav,178.102906,178.575875,,0.472969,,,,,
1,3, gunshots/0035.wav,3.891656,4.222625,,0.330969,,,,,
2,3, gunshots/0095.wav,8.149,8.577969,,0.428969,,,,,
6,3, gunshots/0149.wav,29.477031,29.859,,0.381969,,,,,
9,3, gunshots/0086.wav,46.521219,47.036187,,0.514968,,,,,
10,3, gunshots/0068.wav,50.421375,50.911344,,0.489969,,,,,
12,3, gunshots/0020.wav,60.578688,61.238656,,0.659968,,,,,
13,3, gunshots/0079.wav,64.931031,65.407,,0.475969,,,,,
15,3, gunshots/0057.wav,74.975063,75.956031,,0.980968,,,,,
22,3, gunshots/0078.wav,115.845812,116.465781,,0.619969,,,,,
24,3, gunshots/0076.wav,125.984062,126.258031,,0.273969,,,,,
25,3, gunshots/0016.wav,129.92375,130.373719,,0.449969,,,,,
26,3, gunshots/0104.wav,134.565406,134.948375,,0.382969,,,,,
30,3, gunshots/0096.wav,154.478156,154.905125,,0.426969,,,,,
3,3, gunshots/0071.wav,16.573,17.034969,,0.461969,,,,,
5,3, gunshots/0056.wav,26.139531,26.4285,,0.288969,,,,,
7,3, gunshots/0072.wav,38.294844,38.770812,,0.475968,,,,,
9,3, gunshots/0048.wav,48.197781,48.57275,,0.374969,,,,,
11,3, gunshots/0049.wav,59.12375,59.513719,,0.389969,,,,,
12,3, gunshots/0027.wav,64.983,65.343969,,0.360969,,,,,
13,3, gunshots/0087.wav,70.033625,70.393594,,0.359969,,,,,
14,3, gunshots/0111.wav,74.610156,75.037125,,0.426969,,,,,
16,3, gunshots/0132.wav,84.930375,85.267344,,0.336969,,,,,
17,3, gunshots/0011.wav,90.453312,90.936281,,0.482969,,,,,
20,3, gunshots/0151.wav,106.906813,107.355781,,0.448968,,,,,
21,3, gunshots/0135.wav,111.695656,112.032625,,0.336969,,,,,
28,3, gunshots/0057.wav,155.35725,156.338219,,0.980969,,,,,
29,3, gunshots/0006.wav,159.780969,160.593938,,0.812969,,,,,
30,3, gunshots/0023.wav,163.896719,164.666687,,0.769968,,,,,
32,3, gunshots/0047.wav,174.424531,174.8135,,0.388969,,,,,
33,3, gunshots/0116.wav,179.607469,179.967437,,0.359968,,,,,
1,3, gunshots/0066.wav,3.8945,4.275469,,0.380969,,,,,
3,3, gunshots/0021.wav,16.996531,17.6515,,0.654969,,,,,
4,3, gunshots/0095.wav,21.581156,22.010125,,0.428969,,,,,
9,3, gunshots/0109.wav,51.975813,52.448781,,0.472968,,,,,
10,3, gunshots/0118.wav,57.826875,58.141844,,0.314969,,,,,
11,3, gunshots/0125.wav,62.7085,63.045469,,0.336969,,,,,
12,3, gunshots/0091.wav,68.478281,68.86125,,0.382969,,,,,
16,3, gunshots/0056.wav,92.849812,93.138781,,0.288969,,,,,
19,3, gunshots/0110.wav,108.527156,108.864125,,0.336969,,,,,
20,3, gunshots/0068.wav,112.757156,113.247125,,0.489969,,,,,
22,3, gunshots/0068.wav,124.198313,124.688281,,0.489968,,,,,
28,3, gunshots/0152.wav,158.091531,158.5415,,0.449969,,,,,
29,3, gunshots/0106.wav,162.704813,163.086781,,0.381968,,,,,
30,3, gunshots/0103.wav,167.144406,167.503375,,0.358969,,,,,
31,3, gunshots/0060.wav,172.468844,172.901813,,0.432969,,,,,
1,3, gunshots/0041.wav,5.201,5.546969,,0.345969,,,,,
4,3, gunshots/0095.wav,20.592906,21.021875,,0.428969,,,,,
8,3, gunshots/0045.wav,43.644969,43.961937,,0.316968,,,,,
12,3, gunshots/0136.wav,67.105094,67.487062,,0.381968,,,,,
13,3, gunshots/0057.wav,71.808156,72.789125,,0.980969,,,,,
14,3, gunshots/0029.wav,77.352281,77.71225,,0.359969,,,,,
16,3, gunshots/0157.wav,92.144594,92.571562,,0.426968,,,,,
17,3, gunshots/0118.wav,97.884875,98.199844,,0.314969,,,,,
18,3, gunshots/0088.wav,103.048844,103.388813,,0.339969,,,,,
19,3, gunshots/0051.wav,108.572563,108.961531,,0.388968,,,,,
20,3, gunshots/0003.wav,112.455125,113.205094,,0.749969,,,,,
21,3, gunshots/0078.wav,118.8915,119.511469,,0.619969,,,,,
23,3, gunshots/0016.wav,131.520219,131.970188,,0.449969,,,,,
25,3, gunshots/0109.wav,143.233906,143.706875,,0.472969,,,,,
26,3, gunshots/0121.wav,149.210844,149.525813,,0.314969,,,,,
27,3, gunshots/0016.wav,154.736906,155.186875,,0.449969,,,,,
28,3, gunshots/0144.wav,159.156031,159.493,,0.336969,,,,,
29,3, gunshots/0029.wav,164.941937,165.301906,,0.359969,,,,,
30,3, gunshots/0019.wav,169.102125,169.704094,,0.601969,,,,,
31,3, gunshots/0041.wav,173.866594,174.212562,,0.345968,,,,,
32,3, gunshots/0128.wav,179.309125,179.650094,,0.340969,,,,,
5,3, gunshots/0152.wav,29.407844,29.857813,,0.449969,,,,,
6,3, gunshots/0020.wav,33.922781,34.58275,,0.659969,,,,,
7,3, gunshots/0079.wav,38.638219,39.114187,,0.475968,,,,,
9,3, gunshots/0051.wav,49.377781,49.76675,,0.388969,,,,,
12,3, gunshots/0130.wav,65.762312,66.122281,,0.359969,,,,,
15,3, gunshots/0088.wav,81.963594,82.303562,,0.339968,,,,,
17,3, gunshots/0053.wav,92.9675,93.414438,,0.446938,,,,,
18,3, gunshots/0033.wav,98.790562,99.338531,,0.547969,,,,,
22,3, gunshots/0074.wav,120.550062,120.853031,,0.302969,,,,,
25,3, gunshots/0029.wav,134.7075,135.067469,,0.359969,,,,,
26,3, gunshots/0074.wav,138.968031,139.271,,0.302969,,,,,
27,3, gunshots/0135.wav,143.745,144.081969,,0.336969,,,,,
28,3, gunshots/0018.wav,147.631781,148.31375,,0.681969,,,,,
29,3, gunshots/0076.wav,152.603062,152.877031,,0.273969,,,,,
32,3, gunshots/0083.wav,169.053781,169.47875,,0.424969,,,,,
2,4, screams/0004.wav,9.239875,10.198844,,0.958969,,,,,
4,4, screams/0017.wav,21.644063,22.574031,,0.929968,,,,,
5,4, screams/0001.wav,27.309125,28.409094,,1.099969,,,,,
11,4, screams/0040.wav,59.077688,59.792656,,0.714968,,,,,
16,4, screams/0044.wav,87.270219,88.990188,,1.719969,,,,,
19,4, screams/0030.wav,104.5605,106.510469,,1.949969,,,,,
24,4, screams/0008.wav,130.7335,131.557469,,0.823969,,,,,
28,4, screams/0046.wav,150.771844,152.731812,,1.959968,,,,,
30,4, screams/0025.wav,164.083625,165.053594,,0.969969,,,,,
33,4, screams/0046.wav,179.631031,181.591,,1.959969,,,,,
2,4, screams/0043.wav,8.968281,10.29825,,1.329969,,,,,
3,4, screams/0004.wav,13.766813,14.725781,,0.958968,,,,,
7,4, screams/0034.wav,33.472625,34.599594,,1.126969,,,,,
8,4, screams/0003.wav,39.840187,40.664156,,0.823969,,,,,
9,4, screams/0022.wav,44.252812,45.392781,,1.139969,,,,,
10,4, screams/0034.wav,49.072531,50.1995,,1.126969,,,,,
11,4, screams/0007.wav,54.883781,55.67975,,0.795969,,,,,
13,4, screams/0012.wav,65.700375,66.772344,,1.071969,,,,,
16,4, screams/0002.wav,82.740125,83.837094,,1.096969,,,,,
19,4, screams/0030.wav,100.56075,102.510719,,1.949969,,,,,
23,4, screams/0025.wav,122.440094,123.410062,,0.969968,,,,,
24,4, screams/0030.wav,126.854969,128.804937,,1.949968,,,,,
25,4, screams/0007.wav,133.727906,134.523875,,0.795969,,,,,
27,4, screams/0002.wav,144.049719,145.146688,,1.096969,,,,,
32,4, screams/0044.wav,170.760625,172.480594,,1.719969,,,,,
1,4, screams/0049.wav,5.055094,11.279063,,6.223969,,,,,
3,4, screams/0010.wav,22.479437,23.938406,,1.458969,,,,,
6,4, screams/0029.wav,41.215063,41.705031,,0.489968,,,,,
7,4, screams/0013.wav,47.181937,48.331906,,1.149969,,,,,
8,4, screams/0024.wav,53.514938,54.219906,,0.704968,,,,,
10,4, screams/0004.wav,63.101531,64.0605,,0.958969,,,,,
11,4, screams/0044.wav,67.993375,69.713344,,1.719969,,,,,
13,4, screams/0010.wav,77.868969,79.327938,,1.458969,,,,,
19,4, screams/0032.wav,109.511125,110.301094,,0.789969,,,,,
20,4, screams/0040.wav,114.428906,115.143875,,0.714969,,,,,
25,4, screams/0024.wav,140.111094,140.816062,,0.704968,,,,,
28,4, screams/0021.wav,157.723219,158.478187,,0.754968,,,,,
30,4, screams/0035.wav,167.890375,169.670344,,1.779969,,,,,
31,4, screams/0010.wav,174.29625,175.755219,,1.458969,,,,,
32,4, screams/0027.wav,179.779344,180.687312,,0.907968,,,,,
12,4, screams/0034.wav,69.749562,70.876531,,1.126969,,,,,
13,4, screams/0021.wav,75.358406,76.113375,,0.754969,,,,,
15,4, screams/0034.wav,87.219063,88.346031,,1.126968,,,,,
20,4, screams/0024.wav,111.308188,112.013156,,0.704968,,,,,
22,4, screams/0002.wav,121.154562,122.251531,,1.096969,,,,,
23,4, screams/0007.wav,125.73275,126.528719,,0.795969,,,,,
26,4, screams/0021.wav,140.6495,141.404469,,0.754969,,,,,
27,4, screams/0042.wav,145.222719,147.857687,,2.634968,,,,,
3,4, screams/0007.wav,14.549406,15.345375,,0.795969,,,,,
4,4, screams/0043.wav,20.456531,21.7865,,1.329969,,,,,
6,4, screams/0039.wav,29.249437,30.252406,,1.002969,,,,,
14,4, screams/0010.wav,77.097469,78.556438,,1.458969,,,,,
15,4, screams/0019.wav,82.929156,84.001125,,1.071969,,,,,
17,4, screams/0033.wav,94.750187,95.470156,,0.719969,,,,,
22,4, screams/0003.wav,119.277531,120.1015,,0.823969,,,,,
26,4, screams/0034.wav,143.002,144.128969,,1.126969,,,,,
29,4, screams/0033.wav,157.313531,158.0335,,0.719969,,,,,
33,4, screams/0007.wav,177.968094,178.764062,,0.795968,,,,,
1,4, screams/0022.wav,5.587469,6.727437,,1.139968,,,,,
3,4, screams/0043.wav,16.151906,17.481875,,1.329969,,,,,
5,4, screams/0035.wav,26.496844,28.276812,,1.779968,,,,,
6,4, screams/0046.wav,33.487469,35.447437,,1.959968,,,,,
8,4, screams/0010.wav,44.907719,46.366687,,1.458968,,,,,
12,4, screams/0022.wav,69.522594,70.662563,,1.139969,,,,,
13,4, screams/0021.wav,74.72825,75.483219,,0.754969,,,,,
15,4, screams/0002.wav,85.50825,86.605219,,1.096969,,,,,
17,4, screams/0030.wav,95.763469,97.713437,,1.949968,,,,,
18,4, screams/0022.wav,101.511906,102.651875,,1.139969,,,,,
20,4, screams/0046.wav,111.185688,113.145656,,1.959968,,,,,
27,4, screams/0019.wav,153.7885,154.860469,,1.071969,,,,,
3,4, screams/0032.wav,15.107219,15.897187,,0.789968,,,,,
9,4, screams/0033.wav,46.12875,46.848719,,0.719969,,,,,
10,4, screams/0017.wav,50.599219,51.529187,,0.929968,,,,,
15,4, screams/0036.wav,74.038375,75.248344,,1.209969,,,,,
16,4, screams/0003.wav,79.653844,80.477812,,0.823968,,,,,
21,4, screams/0005.wav,107.684844,110.897813,,3.212969,,,,,
24,4, screams/0040.wav,127.664375,128.379344,,0.714969,,,,,
25,4, screams/0033.wav,132.828812,133.548781,,0.719969,,,,,
26,4, screams/0034.wav,138.260625,139.387594,,1.126969,,,,,
27,4, screams/0019.wav,144.498156,145.570125,,1.071969,,,,,
28,4, screams/0013.wav,148.8945,150.044469,,1.149969,,,,,
30,4, screams/0017.wav,163.887531,164.8175,,0.929969,,,,,
31,4, screams/0023.wav,170.273875,171.098844,,0.824969,,,,,
2,4, screams/0024.wav,9.366781,10.07175,,0.704969,,,,,
4,4, screams/0048.wav,22.127094,23.026062,,0.898968,,,,,
5,4, screams/0031.wav,26.915594,28.015563,,1.099969,,,,,
6,4, screams/0006.wav,31.795156,32.565125,,0.769969,,,,,
8,4, screams/0002.wav,46.150156,47.247125,,1.096969,,,,,
13,4, screams/0006.wav,72.119594,72.889562,,0.769968,,,,,
14,4, screams/0004.wav,76.436719,77.395687,,0.958968,,,,,
18,4, screams/0043.wav,97.087969,98.417937,,1.329968,,,,,
21,4, screams/0004.wav,114.235812,115.194781,,0.958969,,,,,
22,4, screams/0031.wav,119.687187,120.787156,,1.099969,,,,,
29,4, screams/0049.wav,156.0405,162.264469,,6.223969,,,,,
31,4, screams/0049.wav,173.364313,179.588281,,6.223968,,,,,
8,4, screams/0019.wav,44.632281,45.70425,,1.071969,,,,,
11,4, screams/0042.wav,63.021281,65.65625,,2.634969,,,,,
12,4, screams/0034.wav,69.902344,71.029313,,1.126969,,,,,
13,4, screams/0017.wav,76.06,76.989969,,0.929969,,,,,
15,4, screams/0044.wav,86.555469,88.275437,,1.719968,,,,,
22,4, screams/0032.wav,129.727094,130.517063,,0.789969,,,,,
26,4, screams/0013.wav,148.256656,149.406625,,1.149969,,,,,
27,4, screams/0010.wav,153.197937,154.656906,,1.458969,,,,,
30,4, screams/0048.wav,169.914625,170.813594,,0.898969,,,,,
1,4, screams/0001.wav,3.930094,5.030062,,1.099968,,,,,
2,4, screams/0021.wav,9.267781,10.02275,,0.754969,,,,,
3,4, screams/0035.wav,13.862844,15.642812,,1.779968,,,,,
4,4, screams/0030.wav,20.436187,22.386156,,1.949969,,,,,
7,4, screams/0030.wav,34.850156,36.800125,,1.949969,,,,,
18,4, screams/0003.wav,94.49875,95.322719,,0.823969,,,,,
19,4, screams/0006.wav,100.793094,101.563063,,0.769969,,,,,
21,4, screams/0004.wav,109.812656,110.771625,,0.958969,,,,,
22,4, screams/0034.wav,115.583969,116.710938,,1.126969,,,,,
26,4, screams/0036.wav,136.605469,137.815438,,1.209969,,,,,
27,4, screams/0004.wav,142.520719,143.479688,,0.958969,,,,,
28,4, screams/0022.wav,148.117031,149.257,,1.139969,,,,,
2,4, screams/0006.wav,9.779969,10.549938,,0.769969,,,,,
8,4, screams/0036.wav,41.896969,43.106938,,1.209969,,,,,
13,4, screams/0024.wav,72.348187,73.053156,,0.704969,,,,,
15,4, screams/0007.wav,84.553562,85.349531,,0.795969,,,,,
16,4, screams/0046.wav,90.822312,92.782281,,1.959969,,,,,
20,4, screams/0042.wav,112.058781,114.69375,,2.634969,,,,,
21,4, screams/0027.wav,119.631719,120.539687,,0.907968,,,,,
22,4, screams/0036.wav,124.739469,125.949438,,1.209969,,,,,
27,4, screams/0039.wav,153.306813,154.309781,,1.002968,,,,,
29,4, screams/0032.wav,164.174125,164.964094,,0.789969,,,,,
31,4, screams/0021.wav,173.941531,174.6965,,0.754969,,,,,
1,4, screams/0033.wav,4.636812,5.356781,,0.719969,,,,,
4,4, screams/0044.wav,19.494438,21.214406,,1.719968,,,,,
5,4, screams/0044.wav,26.767813,28.487781,,1.719968,,,,,
8,4, screams/0004.wav,43.896094,44.855063,,0.958969,,,,,
9,4, screams/0004.wav,50.041,50.999969,,0.958969,,,,,
11,4, screams/0033.wav,61.996781,62.71675,,0.719969,,,,,
14,4, screams/0029.wav,76.074375,76.564344,,0.489969,,,,,
24,4, screams/0034.wav,128.855813,129.982781,,1.126968,,,,,
27,4, screams/0024.wav,144.744094,145.449062,,0.704968,,,,,
28,4, screams/0010.wav,150.058969,151.517937,,1.458968,,,,,
30,4, screams/0034.wav,161.003187,162.130156,,1.126969,,,,,
32,4, screams/0004.wav,172.9225,173.881469,,0.958969,,,,,
3,4, screams/0033.wav,12.885813,13.605781,,0.719968,,,,,
7,4, screams/0040.wav,35.042625,35.757594,,0.714969,,,,,
9,4, screams/0005.wav,45.024094,48.237063,,3.212969,,,,,
14,4, screams/0017.wav,73.528437,74.458406,,0.929969,,,,,
15,4, screams/0031.wav,78.812219,79.912188,,1.099969,,,,,
17,4, screams/0017.wav,92.247812,93.177781,,0.929969,,,,,
18,4, screams/0007.wav,98.400125,99.196094,,0.795969,,,,,
20,4, screams/0039.wav,109.504563,110.507531,,1.002968,,,,,
22,4, screams/0003.wav,119.932312,120.756281,,0.823969,,,,,
26,4, screams/0036.wav,143.446969,144.656937,,1.209968,,,,,
31,4, screams/0013.wav,169.170406,170.320375,,1.149969,,,,,
32,4, screams/0031.wav,174.685688,175.785656,,1.099968,,,,,
4,4, screams/0008.wav,26.105281,26.92925,,0.823969,,,,,
5,4, screams/0024.wav,30.558469,31.263437,,0.704968,,,,,
9,4, screams/0003.wav,53.284375,54.108344,,0.823969,,,,,
12,4, screams/0036.wav,69.199125,70.409094,,1.209969,,,,,
13,4, screams/0010.wav,74.835531,76.2945,,1.458969,,,,,
15,4, screams/0032.wav,83.9575,84.747469,,0.789969,,,,,
16,4, screams/0013.wav,89.527625,90.677594,,1.149969,,,,,
18,4, screams/0001.wav,101.635906,102.735875,,1.099969,,,,,
21,4, screams/0007.wav,124.254719,125.050687,,0.795968,,,,,
22,4, screams/0036.wav,128.767437,129.977406,,1.209969,,,,,
29,4, screams/0008.wav,162.648219,163.472187,,0.823968,,,,,
1,4, screams/0040.wav,4.16225,4.877219,,0.714969,,,,,
3,4, screams/0010.wav,15.797062,17.256031,,1.458969,,,,,
9,4, screams/0048.wav,54.072906,54.971875,,0.898969,,,,,
10,4, screams/0040.wav,59.944656,60.659625,,0.714969,,,,,
12,4, screams/0010.wav,70.760312,72.219281,,1.458969,,,,,
15,4, screams/0048.wav,87.06975,87.968719,,0.898969,,,,,
16,4, screams/0005.wav,93.049813,96.262781,,3.212968,,,,,
17,4, screams/0032.wav,100.46675,101.256719,,0.789969,,,,,
18,4, screams/0030.wav,106.418656,108.368625,,1.949969,,,,,
22,4, screams/0003.wav,125.9635,126.787469,,0.823969,,,,,
24,4, screams/0024.wav,136.660125,137.365094,,0.704969,,,,,
26,4, screams/0017.wav,145.064219,145.994188,,0.929969,,,,,
27,4, screams/0002.wav,151.564656,152.661625,,1.096969,,,,,
28,4, screams/0005.wav,157.215875,160.428844,,3.212969,,,,,
29,4, screams/0023.wav,165.894781,166.71975,,0.824969,,,,,
1,4, screams/0012.wav,3.344625,4.416594,,1.071969,,,,,
3,4, screams/0017.wav,14.401563,15.331531,,0.929968,,,,,
5,4, screams/0024.wav,28.737625,29.442594,,0.704969,,,,,
7,4, screams/0049.wav,39.086344,45.310313,,6.223969,,,,,
8,4, screams/0005.wav,49.876719,53.089687,,3.212968,,,,,
12,4, screams/0008.wav,81.005125,81.829094,,0.823969,,,,,
13,4, screams/0040.wav,86.130375,86.845344,,0.714969,,,,,
14,4, screams/0040.wav,90.449,91.163969,,0.714969,,,,,
17,4, screams/0024.wav,105.573531,106.2785,,0.704969,,,,,
24,4, screams/0010.wav,146.499031,147.958,,1.458969,,,,,
3,4, screams/0033.wav,15.344437,16.064406,,0.719969,,,,,
4,4, screams/0035.wav,19.945125,21.725094,,1.779969,,,,,
5,4, screams/0039.wav,27.016188,28.019156,,1.002968,,,,,
7,4, screams/0036.wav,39.332313,40.542281,,1.209968,,,,,
9,4, screams/0036.wav,48.679719,49.889688,,1.209969,,,,,
11,4, screams/0042.wav,60.707563,63.342531,,2.634968,,,,,
15,4, screams/0035.wav,85.66475,87.444719,,1.779969,,,,,
16,4, screams/0005.wav,90.917875,94.130844,,3.212969,,,,,
17,4, screams/0036.wav,99.300031,100.51,,1.209969,,,,,
18,4, screams/0025.wav,104.985031,105.955,,0.969969,,,,,
21,4, screams/0048.wav,124.815687,125.714656,,0.898969,,,,,
22,4, screams/0010.wav,130.333031,131.792,,1.458969,,,,,
23,4, screams/0013.wav,136.324,137.473969,,1.149969,,,,,
